Format: Draw Number, Draw Date (yyyymmdd), Winning Number 1, 2, 3, 4, 5, 6, Supplementary 1, 2, Division 1, 2, 3, 4, 5, 6
"2799","20090211","31","23","43","33","42","25","10","3","$0.00","$4,756.70","$703.25","$31.80","$14.25"
"2800","20090216","38","31","3","28","15","34","23","22","$1,000,000.00","$4,686.90","$407.55","$25.75","$12.80"
"2801","20090218","17","41","44","35","2","26","22","7","$1,000,000.00","$4,176.40","$452.60","$28.00","$15.65"
"2802","20090223","37","3","28","8","16","17","1","40","$0.00","$6,779.35","$378.05","$22.35","$13.30"
"2803","20090225","20","41","11","45","25","31","27","2","$0.00","$4,469.75","$642.70","$31.90","$15.20"
"2804","20090302","11","26","14","41","39","18","22","28","$3,013,144.19","$3,067.60","$596.95","$28.70","$14.05"
"2805","20090304","20","39","1","4","10","16","31","14","$500,000.00","$4,655.75","$388.00","$23.65","$13.55"
"2806","20090309","41","6","9","20","12","43","10","1","$0.00","$10,045.95","$597.95","$30.35","$14.85"
"2807","20090311","24","5","22","12","10","41","25","18","$2,000,000.00","$3,709.50","$436.75","$24.80","$13.40"
"2808","20090316","30","25","11","45","5","18","31","32","$0.00","$7,595.50","$414.80","$23.75","$15.80"
"2809","20090318","28","8","39","32","40","31","34","1","$2,000,000.00","$6,447.85","$680.35","$29.15","$15.80"
"2810","20090323","22","17","4","2","38","11","29","30","$0.00","$2,922.45","$320.40","$19.60","$11.15"
"2811","20090325","1","7","27","10","21","15","6","20","$666,666.67","$1,821.80","$210.15","$15.40","$10.15"
"2812","20090330","44","6","20","5","33","8","24","3","$0.00","$5,976.25","$612.45","$27.55","$12.80"
"2813","20090401","4","39","8","27","17","3","30","16","$1,000,000.00","$4,062.55","$450.35","$22.00","$12.95"
"2814","20090406","13","23","31","19","42","21","39","6","$2,500,000.00","$4,127.20","$364.05","$22.65","$13.50"
"2815","20090408","35","41","21","10","24","8","5","1","$500,000.00","$5,267.90","$441.00","$26.90","$13.45"
"2816","20090413","44","15","35","40","31","32","33","23","$0.00","$11,220.50","$734.70","$34.60","$15.90"
"2817","20090415","9","38","39","12","17","4","21","1","$2,000,000.00","$10,548.50","$543.25","$26.00","$14.05"
"2818","20090420","15","7","9","11","21","45","6","22","$500,000.00","$2,744.00","$349.35","$20.65","$12.00"
"2819","20090422","43","27","12","10","40","36","13","32","$1,000,000.00","$4,653.60","$496.55","$27.15","$15.05"
"2820","20090427","29","23","4","36","21","27","25","41","$1,000,000.00","$2,928.70","$394.50","$20.00","$13.55"
"2821","20090429","32","2","22","35","27","6","40","14","$1,000,000.00","$3,581.00","$466.55","$24.60","$14.40"
"2822","20090504","16","20","10","26","32","27","35","44","$1,000,000.00","$7,733.80","$511.60","$24.35","$15.80"
"2823","20090506","16","42","27","29","18","9","26","12","$0.00","$4,628.50","$501.85","$23.80","$13.30"
"2824","20090511","29","41","17","4","24","38","37","9","$2,000,000.00","$4,841.35","$537.95","$29.95","$16.15"
"2825","20090513","35","43","32","4","12","8","30","26","$1,000,000.00","$7,033.30","$507.10","$28.10","$14.90"
"2826","20090518","34","25","15","17","7","5","12","35","$1,000,000.00","$1,643.20","$292.15","$20.15","$11.05"
"2827","20090520","21","10","5","23","32","19","26","31","$500,000.00","$8,390.35","$334.40","$20.00","$12.15"
"2828","20090525","37","2","11","24","40","34","6","13","$0.00","$5,714.30","$506.90","$28.65","$14.55"
"2829","20090527","4","26","41","37","44","14","29","33","$0.00","$8,570.70","$608.25","$28.60","$16.90"
"2830","20090601","44","31","11","24","42","45","28","39","$1,500,000.00","$7,921.55","$643.40","$35.50","$17.50"
"2831","20090603","7","5","35","27","32","33","44","3","$1,000,000.00","$3,529.40","$450.70","$25.55","$13.50"
"2832","20090608","45","1","24","30","37","44","27","14","$0.00","$21,675.55","$722.50","$38.20","$17.65"
"2833","20090610","13","15","30","35","3","43","20","18","$0.00","$1,892.80","$392.30","$22.65","$12.30"
"2834","20090615","13","19","14","38","34","5","43","39","$3,000,000.00","$4,580.85","$408.00","$25.30","$15.40"
"2835","20090617","41","7","6","38","11","2","34","28","$0.00","$5,859.30","$527.20","$25.30","$13.70"
"2836","20090622","28","27","20","18","37","45","32","2","$2,000,000.00","$7,405.05","$555.75","$28.65","$15.80"
"2837","20090624","44","32","11","26","18","41","22","7","$333,333.34","$4,327.80","$535.45","$29.85","$14.20"
"2838","20090629","13","37","32","35","15","12","22","31","$0.00","$6,190.85","$582.05","$31.05","$15.20"
"2839","20090701","40","31","34","14","4","45","7","39","$0.00","$7,231.75","$542.75","$30.70","$17.55"
"2840","20090706","17","19","6","35","41","24","39","37","$2,500,000.00","$5,317.65","$470.15","$26.80","$15.25"
"2841","20090708","3","14","42","18","15","45","4","21","$1,000,000.00","$7,423.05","$705.65","$33.60","$16.20"
"2842","20090713","23","14","11","41","27","44","40","29","$0.00","$2,813.45","$371.20","$24.80","$14.20"
"2843","20090715","11","19","37","23","45","10","43","12","$2,000,000.00","$6,317.70","$492.85","$22.85","$15.00"
"2844","20090720","29","35","38","22","26","25","6","9","$1,000,000.00","$7,302.75","$390.50","$24.85","$14.45"
"2845","20090722","28","7","8","11","30","1","35","33","$250,000.00","$2,494.85","$209.40","$16.35","$12.65"
"2846","20090727","5","17","34","27","24","7","45","14","$1,000,000.00","$2,007.10","$268.20","$18.35","$12.90"
"2847","20090729","12","32","45","9","31","28","16","17","$1,000,000.00","$9,308.90","$661.50","$33.50","$16.50"
"2848","20090803","10","32","7","28","17","40","11","4","$500,000.00","$3,732.45","$423.90","$22.95","$11.40"
"2849","20090805","32","25","43","4","3","33","17","36","$0.00","$7,286.10","$677.55","$32.75","$16.15"
"2850","20090810","24","35","4","45","22","1","38","31","$0.00","$9,750.35","$678.80","$31.75","$17.40"
"2851","20090812","11","24","31","29","7","39","3","6","$1,536,114.30","$2,855.95","$402.75","$22.75","$12.15"
"2852","20090817","31","26","19","45","37","6","38","4","$500,000.00","$6,753.40","$462.85","$29.90","$16.75"
"2853","20090819","10","25","18","17","13","4","40","24","$1,000,000.00","$5,105.10","$303.85","$20.30","$13.45"
"2854","20090824","40","27","23","26","20","5","13","33","$1,000,000.00","$2,893.10","$516.05","$23.90","$12.50"
"2855","20090826","12","20","1","35","14","2","34","39","$500,000.00","$7,069.55","$536.85","$25.85","$17.00"
"2856","20090831","5","25","17","38","13","8","1","43","$0.00","$4,587.65","$343.95","$20.15","$13.05"
"2857","20090902","12","23","28","19","43","26","36","30","$2,000,000.00","$3,363.60","$426.25","$21.45","$12.65"
"2858","20090907","8","27","20","40","2","44","9","30","$0.00","$4,778.50","$438.05","$25.00","$13.00"
"2859","20090909","9","12","38","31","23","17","28","10","$2,000,000.00","$7,383.50","$541.45","$26.10","$13.40"
"2860","20090914","16","34","41","11","9","18","15","19","$0.00","$7,584.30","$509.60","$29.50","$15.45"
"2861","20090916","25","36","29","39","6","5","14","15","$2,000,000.00","$5,828.80","$604.90","$27.15","$13.55"
"2862","20090921","14","19","21","15","22","42","7","1","$5,000,000.00","$3,730.30","$482.10","$26.75","$12.35"
"2863","20090923","45","31","35","42","36","44","20","29","$1,000,000.00","$3,874.00","$483.40","$30.00","$16.80"
"2864","20090928","13","38","36","21","45","35","39","12","$0.00","$4,098.70","$621.85","$31.65","$16.80"
"2865","20090930","14","4","21","45","23","1","31","30","$0.00","$7,211.50","$489.65","$27.85","$14.95"
"2866","20091005","17","36","42","11","21","26","8","37","$3,000,000.00","$3,647.65","$407.05","$23.90","$13.30"
"2867","20091007","30","11","21","25","17","33","44","36","$1,000,000.00","$5,911.05","$325.90","$21.45","$14.55"
"2868","20091012","7","29","2","8","37","19","17","22","$0.00","$2,771.10","$352.30","$20.00","$10.75"
"2869","20091014","12","30","39","3","17","43","5","36","$0.00","$4,161.60","$349.45","$25.50","$14.35"
"2870","20091019","28","4","15","5","41","16","45","12","$0.00","$14,806.20","$580.65","$28.60","$15.60"
"2871","20091021","14","30","12","7","38","28","36","4","$0.00","$2,979.60","$421.80","$22.05","$12.30"
"2872","20091026","22","37","18","10","42","17","27","39","$0.00","$3,262.00","$482.60","$27.00","$13.15"
"2873","20091028","32","33","35","9","1","36","14","16","$0.00","$6,523.35","$606.25","$27.80","$16.35"
"2874","20091102","39","21","9","11","40","31","38","12","$8,533,475.72","$6,016.65","$380.35","$24.15","$14.35"
"2875","20091104","24","38","17","44","32","3","23","12","$333,333.34","$4,738.10","$495.10","$30.60","$15.25"
"2876","20091109","29","9","3","4","27","18","13","1","$500,000.00","$1,820.35","$250.75","$16.85","$9.45"
"2877","20091111","23","2","36","35","45","9","28","1","$0.00","$5,558.05","$549.15","$30.80","$16.50"
"2878","20091116","29","7","40","15","24","27","22","26","$2,000,000.00","$4,199.55","$390.95","$23.60","$13.20"
"2879","20091118","14","10","28","16","7","34","4","31","$0.00","$2,196.90","$348.85","$19.90","$11.30"
"2880","20091123","12","8","19","38","14","11","7","42","$0.00","$4,147.80","$473.00","$22.30","$12.05"
"2881","20091125","31","39","8","27","42","41","3","25","$0.00","$12,971.85","$587.20","$31.75","$17.25"
"2882","20091130","14","20","8","5","2","34","39","32","$0.00","$5,734.00","$402.25","$22.00","$14.60"
"2883","20091202","20","12","39","3","6","32","23","25","$6,000,000.00","$3,394.95","$467.95","$25.80","$13.60"
"2884","20091207","33","44","39","38","18","8","45","3","$1,000,000.00","$5,084.05","$541.90","$27.30","$16.55"
"2885","20091209","37","41","31","20","4","18","27","24","$0.00","$6,767.75","$466.95","$30.95","$15.45"
"2886","20091214","5","3","26","14","33","23","15","1","$2,000,000.00","$4,697.45","$371.75","$21.90","$13.00"
"2887","20091216","9","32","16","6","15","24","26","25","$1,000,000.00","$4,396.75","$445.55","$23.50","$12.65"
"2888","20091221","15","17","19","9","45","39","24","23","$0.00","$7,153.95","$530.70","$28.70","$15.50"
"2889","20091223","13","18","14","28","1","34","9","7","$1,000,000.00","$2,504.95","$367.40","$22.25","$11.15"
"2890","20091228","33","2","41","11","40","31","25","26","$500,000.00","$10,794.40","$589.00","$30.05","$15.60"
"2891","20091230","44","35","14","13","1","26","23","31","$0.00","$11,093.10","$585.25","$29.05","$14.90"
"2892","20100104","20","37","35","43","4","28","17","45","$0.00","$3,570.85","$457.40","$26.70","$15.85"
"2893","20100106","44","29","36","22","9","43","31","25","$0.00","$8,148.65","$500.35","$21.00","$16.25"
"2894","20100111","7","20","2","21","23","5","32","14","$1,339,740.46","$2,176.40","$344.40","$18.60","$12.00"
"2895","20100113","22","17","42","4","14","27","25","26","$1,000,000.00","$3,056.30","$340.20","$21.95","$13.90"
"2896","20100118","19","28","29","13","43","8","14","27","$500,000.00","$2,361.35","$250.45","$19.05","$11.90"
"2897","20100120","1","34","12","29","37","40","39","15","$0.00","$4,740.65","$625.25","$29.30","$16.05"
"2898","20100125","20","7","38","21","28","34","1","35","$1,000,000.00","$6,227.00","$411.00","$22.90","$11.95"
"2899","20100127","30","45","23","27","40","26","25","7","$0.00","$9,465.25","$652.35","$32.35","$14.50"
"2900","20100201","40","1","21","45","7","39","33","6","$2,000,000.00","$6,002.45","$485.50","$26.70","$14.75"
"2901","20100203","23","5","21","42","36","7","29","11","$125,000.00","$4,347.25","$281.90","$22.50","$11.00"
"2902","20100208","19","40","45","3","4","42","15","38","$0.00","$4,579.00","$732.90","$35.15","$17.75"
"2903","20100210","11","33","19","3","10","23","32","34","$2,000,000.00","$3,968.05","$274.50","$17.05","$13.80"
"2904","20100215","41","36","3","21","32","33","34","44","$0.00","$4,585.25","$569.90","$29.55","$16.20"
"2905","20100217","28","25","8","39","26","27","41","40","$0.00","$5,972.05","$559.90","$23.65","$16.75"
"2906","20100222","5","21","27","39","6","34","26","36","$5,000,000.00","$4,715.95","$467.35","$25.85","$14.80"
"2907","20100224","25","18","6","33","5","43","11","19","$0.00","$3,997.50","$580.95","$28.55","$13.20"
"2908","20100301","16","15","44","18","32","13","12","34","$0.00","$5,461.00","$658.65","$29.55","$15.70"
"2909","20100303","24","35","21","16","11","37","38","45","$0.00","$6,058.60","$558.45","$27.20","$16.90"
"2910","20100308","38","15","23","40","41","34","45","10","$0.00","$5,088.65","$811.25","$32.25","$18.25"
"2911","20100310","9","19","15","45","34","16","38","26","$5,215,019.64","$4,675.70","$543.05","$30.55","$16.55"
"2912","20100315","13","17","1","18","9","6","41","42","$1,000,000.00","$4,684.30","$276.20","$18.50","$15.45"
"2913","20100317","10","21","24","14","16","32","6","5","$1,000,000.00","$2,548.15","$422.65","$24.30","$12.40"
"2914","20100322","6","10","22","32","43","13","39","33","$0.00","$7,154.80","$515.85","$27.60","$16.35"
"2915","20100324","4","3","10","39","15","9","22","43","$0.00","$8,035.90","$403.65","$23.65","$14.80"
"2916","20100329","18","2","33","29","15","14","23","8","$3,000,000.00","$2,626.95","$437.80","$25.20","$12.95"
"2917","20100331","30","9","23","11","25","40","1","13","$0.00","$3,213.40","$441.85","$23.25","$11.80"
"2918","20100405","24","17","43","40","9","20","32","42","$2,000,000.00","$3,541.25","$669.85","$32.50","$18.30"
"2919","20100407","31","23","3","42","16","40","26","19","$0.00","$16,028.45","$595.65","$31.45","$14.85"
"2920","20100412","13","25","45","3","39","30","37","14","$0.00","$18,497.40","$524.40","$28.70","$16.60"
"2921","20100414","29","34","1","42","5","43","17","13","$1,000,000.00","$3,863.70","$597.40","$31.75","$15.55"
"2922","20100419","35","8","13","39","25","44","2","19","$1,000,000.00","$3,679.55","$629.60","$27.30","$13.95"
"2923","20100421","6","32","15","41","8","11","27","24","$1,000,000.00","$5,974.25","$547.65","$29.05","$13.40"
"2924","20100426","13","10","26","34","2","14","19","44","$333,333.34","$6,898.10","$356.25","$20.30","$13.45"
"2925","20100428","11","17","20","45","24","25","33","41","$333,333.34","$4,612.30","$500.35","$29.95","$17.65"
"2926","20100503","24","26","40","29","37","30","10","43","$500,000.00","$6,352.85","$582.35","$31.75","$16.00"
"2927","20100505","23","27","37","41","2","21","4","30","$1,000,000.00","$4,012.15","$501.50","$25.35","$14.45"
"2928","20100510","40","43","14","21","41","28","2","19","$0.00","$6,114.20","$566.75","$28.85","$16.20"
"2929","20100512","33","3","34","23","6","19","25","35","$2,000,000.00","$4,113.95","$374.00","$21.75","$13.90"
"2930","20100517","28","25","2","17","44","37","45","16","$0.00","$17,528.55","$436.25","$28.75","$17.65"
"2931","20100519","22","40","43","31","44","3","4","9","$1,000,000.00","$5,069.30","$683.35","$31.40","$16.15"
"2932","20100524","6","18","19","17","4","22","14","13","$1,250,000.00","$3,562.35","$343.05","$20.70","$11.60"
"2933","20100526","18","40","41","23","12","45","3","35","$0.00","$7,094.70","$711.30","$33.75","$16.55"
"2934","20100531","26","24","41","29","4","10","38","12","$1,000,000.00","$4,225.80","$466.25","$27.20","$14.30"
"2935","20100602","12","6","22","14","17","39","37","45","$0.00","$12,128.30","$453.80","$24.45","$17.45"
"2936","20100607","1","7","18","28","33","27","29","23","$0.00","$3,966.70","$336.45","$20.15","$11.30"
"2937","20100609","28","38","22","16","41","42","5","19","$3,000,000.00","$3,144.75","$560.05","$29.70","$15.60"
"2938","20100614","8","18","20","9","43","7","12","40","$0.00","$5,341.20","$447.65","$25.10","$13.05"
"2939","20100616","45","37","28","35","8","4","33","14","$0.00","$9,747.25","$850.95","$32.55","$15.85"
"2940","20100621","2","1","18","42","19","25","36","5","$1,500,000.00","$6,121.60","$590.70","$27.30","$13.30"
"2941","20100623","45","14","34","2","20","44","3","4","$1,000,000.00","$5,066.15","$500.55","$29.45","$14.50"
"2942","20100628","7","23","24","36","42","43","35","45","$500,000.00","$15,917.35","$841.80","$31.55","$18.55"
"2943","20100630","29","23","44","37","42","36","17","45","$0.00","$3,884.35","$537.45","$29.20","$16.90"
"2944","20100705","31","37","14","25","4","27","39","19","$2,000,000.00","$4,557.15","$514.15","$25.00","$13.75"
"2945","20100707","24","15","38","4","10","33","21","45","$1,000,000.00","$12,147.95","$503.30","$28.10","$16.40"
"2946","20100712","21","36","30","42","34","26","3","25","$1,000,000.00","$8,322.25","$455.45","$26.25","$15.85"
"2947","20100714","22","33","31","40","18","32","1","20","$0.00","$6,614.50","$738.15","$29.30","$16.15"
"2948","20100719","31","18","17","13","45","36","12","40","$1,000,000.00","$6,741.80","$565.05","$28.95","$17.10"
"2949","20100721","35","10","28","23","38","2","27","25","$0.00","$2,886.65","$371.75","$22.75","$13.50"
"2950","20100726","20","10","1","4","7","16","9","12","$666,666.67","$1,647.40","$210.25","$16.55","$9.50"
"2951","20100728","30","10","28","5","1","40","9","16","$1,000,000.00","$3,426.35","$268.95","$16.65","$11.60"
"2952","20100802","26","31","32","5","41","21","6","35","$1,000,000.00","$8,279.35","$611.25","$29.20","$15.95"
"2953","20100804","4","26","36","6","45","9","15","11","$1,000,000.00","$5,835.85","$421.65","$25.80","$13.50"
"2954","20100809","7","34","11","10","26","44","40","41","$0.00","$3,791.00","$554.30","$24.45","$16.00"
"2955","20100811","9","20","45","30","42","35","7","4","$2,000,000.00","$3,281.95","$593.75","$30.35","$16.20"
"2956","20100816","32","5","24","28","19","16","15","29","$0.00","$3,770.50","$257.40","$20.70","$13.10"
"2957","20100818","36","4","38","16","23","30","31","29","$1,000,000.00","$6,642.30","$504.75","$27.85","$16.50"
"2958","20100823","10","14","36","4","41","13","37","35","$1,000,000.00","$6,480.25","$660.05","$28.90","$17.00"
"2959","20100825","11","45","8","27","37","38","42","33","$0.00","$6,927.60","$559.15","$26.60","$15.60"
"2960","20100830","44","36","19","5","25","6","24","10","$1,000,000.00","$3,318.70","$494.15","$24.65","$13.30"
"2961","20100901","24","44","42","7","30","35","27","28","$1,000,000.00","$5,366.95","$606.55","$31.25","$13.30"
"2962","20100906","9","29","23","40","36","21","18","12","$1,025,800.90","$2,263.30","$543.10","$26.60","$12.75"
"2963","20100908","34","23","21","33","22","16","20","28","$333,333.34","$3,558.45","$543.65","$29.45","$14.15"
"2964","20100913","17","42","2","4","5","37","19","9","$0.00","$5,519.25","$603.10","$28.20","$13.15"
"2965","20100915","44","42","17","11","6","13","22","41","$0.00","$5,005.45","$498.75","$26.20","$14.85"
"2966","20100920","34","15","30","7","40","21","14","11","$2,500,000.00","$5,583.05","$409.40","$25.10","$12.50"
"2967","20100922","41","11","38","32","43","44","42","27","$0.00","$5,422.30","$526.30","$27.50","$12.30"
"2968","20100927","29","21","10","22","43","15","23","6","$2,000,000.00","$3,534.85","$528.30","$19.80","$13.75"
"2969","20100929","9","42","33","23","29","30","11","12","$0.00","$5,416.05","$703.65","$29.65","$13.45"
"2970","20101004","29","12","25","2","32","13","22","9","$1,000,000.00","$2,403.60","$497.90","$23.15","$11.10"
"2971","20101006","31","16","38","6","10","36","27","39","$0.00","$7,779.85","$434.40","$27.25","$14.75"
"2972","20101011","39","4","18","34","21","10","7","44","$2,000,000.00","$3,188.65","$433.95","$24.85","$13.15"
"2973","20101013","44","40","37","12","24","23","43","4","$0.00","$9,377.50","$569.25","$30.90","$15.30"
"2974","20101018","1","13","33","19","27","21","12","45","$0.00","$3,455.05","$304.35","$19.40","$13.45"
"2975","20101020","38","18","23","12","8","4","7","11","$3,000,000.00","$2,827.30","$236.20","$18.05","$10.70"
"2976","20101025","2","26","21","41","3","27","22","19","$1,000,000.00","$4,564.45","$601.65","$27.80","$14.00"
"2977","20101027","7","29","19","15","39","41","4","12","$500,000.00","$3,296.50","$314.55","$22.45","$13.25"
"2978","20101101","2","6","13","11","26","20","40","14","$200,000.00","$2,385.90","$214.10","$16.85","$12.15"
"2979","20101103","27","26","42","28","8","7","10","5","$0.00","$23,621.40","$551.65","$25.45","$12.10"
"2980","20101108","31","6","32","20","7","42","33","29","$2,000,000.00","$13,454.80","$649.15","$32.55","$16.95"
"2981","20101110","2","44","23","27","36","28","8","6","$500,000.00","$11,687.80","$519.45","$25.30","$12.85"
"2982","20101115","32","12","10","45","28","30","40","5","$5,000,000.00","$3,931.40","$483.45","$27.85","$13.90"
"2983","20101117","31","43","17","3","45","40","27","28","$0.00","$6,029.70","$645.50","$33.70","$16.50"
"2984","20101122","20","11","4","22","30","38","24","36","$1,000,000.00","$3,325.15","$333.25","$20.55","$12.90"
"2985","20101124","43","42","6","44","5","30","4","28","$0.00","$3,452.30","$537.05","$32.40","$16.90"
"2986","20101129","33","34","4","15","12","28","6","22","$2,000,000.00","$3,454.00","$519.60","$26.25","$13.15"
"2987","20101201","13","30","7","17","3","2","36","43","$1,000,000.00","$2,507.05","$298.05","$16.55","$13.45"
"2988","20101206","16","8","25","1","33","39","19","32","$1,000,000.00","$2,267.65","$412.00","$25.55","$13.40"
"2989","20101208","24","34","45","7","2","26","43","29","$0.00","$7,655.90","$519.85","$29.15","$16.60"
"2990","20101213","26","2","33","32","38","43","39","11","$0.00","$6,466.65","$702.55","$31.15","$16.00"
"2991","20101215","37","36","18","19","5","4","6","28","$600,000.00","$4,354.30","$433.45","$26.35","$13.00"
"2992","20101220","38","2","12","27","45","1","33","44","$0.00","$4,074.15","$609.75","$28.00","$17.10"
"2993","20101222","35","1","9","33","4","43","31","38","$666,666.67","$8,027.80","$580.95","$31.45","$17.40"
"2994","20101227","34","41","45","18","32","3","22","10","$0.00","$3,928.30","$793.90","$34.10","$17.30"
"2995","20101229","42","39","3","33","4","22","36","20","$0.00","$5,397.10","$557.45","$30.40","$15.85"
"2996","20110103","42","38","41","19","37","28","24","16","$0.00","$12,351.90","$506.05","$25.20","$18.15"
"2997","20110105","3","28","14","11","10","17","43","12","$2,000,000.00","$7,574.00","$348.25","$19.50","$12.10"
"2998","20110110","31","20","5","30","1","21","35","41","$1,000,000.00","$4,771.70","$351.20","$21.75","$14.15"
"2999","20110112","42","40","6","22","34","45","15","36","$500,000.00","$6,821.00","$521.05","$31.75","$17.75"
"3000","20110117","21","13","31","26","6","28","16","33","$333,333.34","$3,558.00","$280.15","$19.70","$12.65"
"3001","20110119","40","17","7","45","1","43","10","41","$333,333.34","$5,212.65","$521.25","$28.45","$13.00"
"3002","20110124","13","31","14","43","29","39","15","28","$0.00","$7,026.15","$536.70","$27.80","$15.75"
"3003","20110126","44","25","23","21","2","32","35","4","$1,000,000.00","$5,180.85","$383.75","$26.30","$13.90"
"3004","20110131","27","9","13","8","14","31","36","11","$0.00","$2,813.80","$322.40","$20.15","$11.05"
"3005","20110202","5","43","44","21","30","26","19","17","$0.00","$4,329.05","$570.60","$27.50","$14.45"
"3006","20110207","44","27","23","20","4","31","41","37","$0.00","$5,173.80","$478.60","$25.10","$15.40"
"3007","20110209","39","4","43","6","38","20","37","30","$0.00","$7,086.45","$674.90","$31.55","$16.35"
"3008","20110214","11","16","43","28","35","23","24","7","$2,620,246.06","$2,961.30","$418.80","$25.10","$13.35"
"3009","20110216","19","10","16","32","24","22","45","23","$1,000,000.00","$9,852.10","$418.10","$24.10","$15.50"
"3010","20110221","32","33","15","37","3","31","16","17","$0.00","$4,943.40","$639.05","$29.00","$16.45"
"3011","20110223","25","40","42","38","4","23","1","16","$0.00","$3,615.15","$533.25","$29.10","$16.40"
"3012","20110228","16","21","43","39","13","9","32","7","$2,500,000.00","$3,844.60","$500.80","$27.35","$14.05"
"3013","20110302","6","43","32","2","45","27","14","9","$1,000,000.00","$3,452.60","$579.20","$32.70","$16.50"
"3014","20110307","7","20","11","39","42","14","25","13","$1,000,000.00","$4,902.95","$445.00","$25.70","$13.50"
"3015","20110309","38","12","10","7","39","21","30","33","$0.00","$5,153.10","$488.65","$23.50","$13.55"
"3016","20110314","33","34","24","25","10","15","8","9","$0.00","$5,458.05","$529.75","$28.15","$14.90"
"3017","20110316","32","1","36","6","10","11","9","27","$3,000,000.00","$5,663.65","$530.95","$24.25","$12.15"
"3018","20110321","10","24","7","4","28","27","15","8","$0.00","$2,526.60","$262.45","$16.90","$10.15"
"3019","20110323","6","23","17","8","14","43","10","11","$1,000,000.00","$4,081.90","$383.75","$26.15","$11.70"
